Unnamed: 0,Date,Headline,Category,TextBlob_Sentiment,VADER_Sentiment,BERT_Sentiment_Label,BERT_Sentiment_Score
16834,06/04/1998,US to Unveil Domain-Name Policy,Tech Center,0.0,0.0,4,0.40812060236930847
16835,07/28/2018,Blood Moon Treats Skygazers to a Celestial Spectacle,Slideshow,0.0,0.0,4,0.45549485087394714
16836,03/11/2001,Italian Lawmaker Seeks Cloning Ban,Health,0.0,-0.5574,0,0.5398958921432495
16837,12/19/2002,War Fear Boosts Treasurys,Credit Markets,0.0,-0.7003,4,0.41227662563323975
16838,04/24/2017,Senate Confirms Sonny Perdue to Lead Agriculture Department ,Politics,0.0,0.0,3,0.32470831274986267
16839,09/06/2004,Shinsei to Take Control of Aplus,Asian Business News,0.0,0.0,4,0.5123891830444336
16840,08/12/2015,Member of ‘San Quentin 6’ Killed in Prison,US,-0.2,-0.8316,0,0.6744298338890076
16841,01/22/2000,Sled-Dog Racing Gains in Europe,Business and Finance - Europe,0.0,0.34,2,0.2766556143760681
16842,11/09/1998,Technology Briefs,Tech Briefs,0.0,0.0,3,0.3382851779460907
16843,03/21/2001,BP ENI Strike Deal With Egypt,Business and Finance - Europe,0.0,-0.128,0,0.3369724750518799
16844,04/16/2009,Krispy Kreme Strikes Deal With Lenders,Business,0.0,-0.3612,4,0.3094964027404785
16845,11/04/2011,Italian Bond Yields Soar ,Markets,0.0,0.0,3,0.3268461227416992
16846,09/07/2016,Donald Has 60 Days to Close the Deal,Commentary,0.0,0.0,0,0.5040677785873413
16847,06/24/2003,WestLB Chief Sengera Resigns,European Business News,0.0,-0.3182,2,0.2781590521335602
16848,07/10/2007,Report on Gonzales Raises Congressional Ire,World News,0.0,0.0,0,0.25966688990592957
16849,06/07/2008,Citigroup Trims Japan Lending,Asian Business News,0.0,0.0,0,0.372297465801239
16850,12/27/2019,‘The Winter Army’ Review The Mountain Men,Bookshelf,0.0,0.0,3,0.3906635046005249
16851,03/07/2005,Memories of Nasdaq's High,US Stocks,0.16,0.0,4,0.5245198607444763
16852,07/21/2007,Wal-Mart Apparel Executive Resigns,US Business News,0.0,-0.3182,0,0.42952948808670044
16853,06/19/2011,Charitable Giving Rose Last Year,US,0.39999999999999997,0.6249,4,0.6532474160194397
16854,11/07/1999,Do Some Homework Before Buying Bonds,Getting Going,0.0,0.0,2,0.4099310338497162
16855,08/19/2011,Fortescue Plans Production Increase,Asia Business,0.0,0.3182,2,0.3088091015815735
16856,10/27/2005,Vioxx Closing Arguments Delayed,Health,0.0,-0.5574,0,0.5132343769073486
16857,06/13/2017,FDA Postpones New Food-Label Rules ,Politics,0.13636363636363635,-0.2732,0,0.3931722342967987
16858,02/21/2008,Alliance & Leicester Scraps Targets,Earnings,0.0,0.0,0,0.3539498746395111
16859,04/27/2018,Mysteries A Homicide Disguised,Bookshelf,0.0,-0.2732,0,0.3248993158340454
16860,07/18/2009,American Artists in Rome,Photos,0.0,0.0,4,0.30477842688560486
16861,08/11/2009,Oil Prices Slide as Stocks Slump,Commodities,0.0,0.0,1,0.4375738799571991
16862,05/09/2011,McDonald's Sales Rise 6 ,Business,0.0,0.0,4,0.5021148920059204
16863,09/10/2019,Alternatives to Google Your Search Returned No Results,Commentary,0.0,-0.296,0,0.6290253400802612
16864,12/09/2011,South Korea Ruling Party Head Resigns,Asia,0.0,0.1027,0,0.4911752939224243
16865,11/24/2006,Bob Marley Fashion Icon,Media & Marketing,0.0,0.0,4,0.5757533311843872
16866,12/04/2017,UN Sends a Top Official to North Korea ,Asia,0.5,0.2023,4,0.32095202803611755
16867,04/04/2015,Houthis Free Hundreds of Prisoners in Yemen,Middle East,0.4,0.0,0,0.4600594937801361
16868,07/19/2016,BHP Billiton’s Iron Ore Production Shows No Signs of Slowing ,Business,0.0,-0.296,4,0.35840606689453125
16869,08/02/2007,Stocks Gyrate as Jitters Linger,Today's Markets,0.0,0.0,2,0.24955394864082336
16870,08/03/2001,China to Investigate Product Dumping,Business and Finance - Asia,0.0,-0.3182,0,0.5901608467102051
16871,11/28/2009,Dubai Jitters Spread,Business,0.0,0.0,4,0.39888131618499756
16872,05/07/2009,Potential Snares Remain for BNP Paribas,Heard on the Street,0.0,0.0,2,0.32694464921951294
16873,02/09/2008,Magnetic Fields,US Business News,0.0,0.0,3,0.26535817980766296
16874,05/06/2010,Cablevision Profit More Than Triples,Technology,0.5,0.4404,0,0.4759587347507477
16875,05/15/2021,West Virginian Drives GOP’s Infrastructure Deal Hopes ,Politics,0.0,0.4215,4,0.3463396430015564
16876,04/05/2020,The Cost of Virus Bailout Will Be Broader Than Debt,Letters,0.0,-0.4404,2,0.272258460521698
16877,04/10/2002,New Surgery Lets Diabetics Drop Insulin,Health,0.13636363636363635,-0.2732,4,0.30728158354759216
16878,02/18/2017,SpaceX Postpones Capsule Launch,US,0.0,-0.2732,0,0.4808581471443176
16879,03/09/2003,Ford Motor's Eurobonds Stall,Asian Business News,0.0,-0.2023,4,0.4800735414028168
16880,01/28/2017,Jordan’s King to Visit Washington Monday,Politics,0.0,0.0,4,0.5328513383865356
16881,12/01/2020,Supreme Court Justices Question IRS Shield ,Politics,0.0,0.5574,0,0.2731429636478424
16882,04/09/2014,Fed Shows Worry About Inflation,US,0.0,-0.4404,2,0.2658504247665405
16883,10/22/2018,Trump Threatens to Cut Foreign Aid Over Migrant Caravan,Latin America,-0.125,-0.5719,0,0.38722825050354004
16884,03/17/2006,Dow Industrials Gain Despite GM,Today's Markets,0.0,0.5267,3,0.35785141587257385
16885,01/04/2008,Boeing Northrop Offer Tanker Bids,US Business News,0.0,0.0,3,0.28864002227783203
16886,09/08/2009,A Germ of Human Personality,Health,0.0,0.0,4,0.4823721647262573
16887,10/07/2016,Mylan to Pay 465 Million in EpiPen Settlement,Business,0.0,-0.1027,0,0.5080236792564392
16888,11/06/2017,The Strategy Behind the Saudi Strife,Commentary,-0.4,0.0,4,0.37048855423927307
16889,04/26/2021,Chicago Sues Indiana Gun Shop Over Illegal Guns ,US,-0.5,-0.7184,0,0.6385273933410645
16890,10/30/2006,Wal-Mart Posts Weak Same-Store Sales,Media & Marketing,-0.375,-0.4404,1,0.3202969431877136
16891,08/19/2003,The Man on the Hot Seat at H-P,Technology,0.25,0.0,4,0.3635334372520447
16892,10/26/2008,Obama vs McCain It's Your Money,Politics and Policy,0.0,0.0,4,0.3910136818885803
16893,01/01/2019,Acting Pentagon Chief Says He’ll Carry Out Trump’s Vision,Politics,0.0,0.25,3,0.3155662417411804
16894,10/06/2004,European Markets End Little Changed,Europe Markets,-0.09375,0.0,2,0.30150195956230164
16895,06/29/2004,Treasurys Rise Despite Economic Data,Credit Markets,0.2,0.0,1,0.33399227261543274
16896,07/21/2000,Disappointing Earnings News Weakens Blue Chips Nasdaq,US Stocks,-0.3,-0.6705,1,0.46507927775382996
16897,02/13/2015,New Setback for West Coast Ports Dispute,Business,0.13636363636363635,-0.4019,3,0.2865299582481384
16898,11/03/2008,Baseball Cards Minus Instructions,Sports,-0.1,0.0,2,0.2761821448802948
16899,09/27/2005,Al Qaeda Cell Leader Convicted,World News,0.0,0.0,0,0.6900613903999329
16900,06/23/2014,Micron Profit Surges on Acquisition,Technology,0.0,0.4404,4,0.27094101905822754
16901,04/05/2017,A Resolute Message for China,Commentary,0.0,0.2732,4,0.5098124742507935
16902,02/27/2003,Calls Are Active on Stocks' Rise,Markets Main,-0.13333333333333333,0.4019,3,0.4189355969429016
16903,04/08/2017,Indian Police Arrest Man Allegedly Behind Tax Scam Call Centers ,World,-0.225,-0.7269,0,0.6710721254348755
16904,12/30/2001,Readers Ask About Gifts Stock Losses,Ask Dow Jones,0.0,-0.4019,0,0.46993887424468994
16905,01/01/2018,Congress’s Gift to Blue-State Taxpayers,Commentary,0.0,0.4404,4,0.43557339906692505
16906,06/11/2012,Council Member Stripped of Powers,New York Politics,0.0,0.0,0,0.5086544156074524
16907,11/26/1998,ING Sees Net Jump 42,Business and Finance - Europe,0.0,0.0,2,0.2663436830043793
16908,02/28/2007,Heinz Profit Rises,Earnings,0.0,0.4404,0,0.37714123725891113
16909,12/16/2009,Selling and Software,Bookshelf,0.0,0.0,4,0.4022959768772125
16910,11/09/2016,Donald Trump’s Minority Voters,Commentary,0.0,0.0,0,0.28659436106681824
16911,09/20/2020,Breaking Up or Better Regulating Big Tech,Letters,0.25,0.4404,0,0.4724206030368805
16912,10/29/2002,IBM Chief to Outline Vision,Technology,0.0,0.25,3,0.3745638132095337
16913,10/17/2008,Taking the Interbank Market Off Life Support,Heard on the Street,0.0,0.4019,4,0.237060084939003
16914,03/09/2005,Korean Bank Sells 1 Billion in Global Bonds,Asian Business News,0.0,0.0,0,0.4425695836544037
16915,09/10/2014,Will Stores Warm to Apple Pay,Tech,0.6,0.128,4,0.46763381361961365
16916,02/12/2003,Peugeot Posts Flat Full-Year Profit,European Business News,-0.025,0.4404,4,0.3084591329097748
16917,11/09/2007,Nasdaq Loses 65 in a Rough Week,Tech Stocks,-0.2,-0.3182,0,0.46212467551231384
16918,12/10/2001,Technology Briefs,Tech Briefs,0.0,0.0,3,0.3382851779460907
16919,02/12/2010,Brand Jason Wu,Photos,0.0,0.0,4,0.2673265337944031
16920,03/03/2008,Manufacturing Descent,The Afternoon Report,0.0,0.0,4,0.3441014587879181
16921,09/15/2013,Brazil's Batista Says He'll Rise Again,Business,0.0,0.0,0,0.2594169080257416
16922,10/27/2014,Evangelicals Grapple With Growth of Gay Rights,US,0.4166666666666667,0.3818,4,0.36589711904525757
16923,04/29/2018,‘Holy Humanitarians’ Review The Gilded Age Alms Race,Bookshelf,0.0,0.0,4,0.4961206316947937
16924,01/06/2004,Deckers Shares Are a Tight Fit,Heard on the Street,0.11071428571428572,0.5719,2,0.33222734928131104
16925,08/12/2020,Election 2020 The Year of Weird,Commentary,-0.5,-0.1779,4,0.2747780978679657
16926,06/22/2011,Debt-Ceiling Standoff Restricts Muni-Market 'Slugs',Markets,0.0,-0.3182,0,0.369978129863739
16927,04/14/2012,A Crime Scene in Afghanistan,Photos,0.0,-0.5423,3,0.33537375926971436
16928,08/28/2007,Maintenance Error Cited in Jet Blast,Asian Business News,0.0,-0.4019,0,0.4190002977848053
16929,08/18/2005,Just Friends,Opinion,0.0,0.4767,4,0.462772935628891
16930,08/07/2002,German Jobs Data Sours Europe Stocks,Europe Markets,0.0,0.0,2,0.23594436049461365
16931,07/14/2020,Dunford Won’t Lead Panel Overseeing Coronavirus Relief Funds ,Politics,0.0,0.4767,0,0.3323698043823242
16932,11/05/2020,A Still-Divided US Makes Confronting China Harder ,Heard on the Street,-0.1,-0.1531,2,0.2892967760562897
16933,08/06/2008,Crude Rate Buzz Boost Asia Stocks,Asia Markets,-0.7,-0.25,4,0.5587244033813477
16934,03/13/2007,Icahn Sets Offer for WCI Communities,US Business News,0.0,0.0,3,0.4052896797657013
16935,11/08/2011,Glitches Show Hurdles to Moscow's Financial Bid,Business,0.0,0.0,2,0.2643284499645233
16936,05/03/2019,The Pale Green New Deal,Review & Outlook,-0.09121212121212123,0.0,4,0.418454110622406
16937,07/29/2005,News Corp's Media Empire,Media & Marketing,0.0,0.0,4,0.46278131008148193
16938,03/01/2005,Federated Unveils Revival Plan,Media & Marketing,0.0,0.0,4,0.5314685106277466
16939,09/11/1999,Ssangyong to Receive New Loans,Business and Finance - Asia,0.13636363636363635,0.0,4,0.2801794409751892
16940,07/19/2012,Tech Firms Price IPOs,Technology,0.0,0.0,4,0.26761093735694885
16941,11/07/2015,Egypt Criticizes Intelligence Sharing in Russian Crash,World,0.0,0.2023,0,0.6267243027687073
16942,10/08/2018,Young Lives Cut Short in New York Limo Crash ,US,0.07878787878787878,-0.5859,1,0.34917521476745605
16943,06/24/1999,CBOE Plans Screen System,Money & Investing,0.0,0.0,3,0.33581408858299255
16944,09/16/2010,LG CEO Offers to Resign,Asia Business,0.1,-0.34,0,0.5301994681358337
16945,11/17/2010,Corrections & Amplifications,Business,0.0,0.0,4,0.41926002502441406
16946,02/17/2019,Partisan Rift Threatens Federal Data-Privacy Efforts,Tech,0.0,-0.3818,0,0.361801415681839
16947,09/27/2015,Kenyan Marathoner Falls Short of Record After Nike Shoes Fail,Business,-0.25,-0.5423,0,0.5676005482673645
16948,03/09/2003,Officials to Meet on Lyonnais Deal,European Business News,0.0,0.0,4,0.3312685489654541
16949,12/05/1999,Hong Kong Shares Hit 27-Month Peak,Asian Stocks,0.0,0.296,0,0.25058218836784363
16950,07/11/2006,Attacks in India,World News,0.0,-0.4404,0,0.3814139664173126
16951,09/19/2020,Companies’ New Back-to-Work Dilemma Who Returns First,Business,0.19318181818181818,-0.1779,0,0.25768011808395386
16952,06/06/2012,Conn Election Is Scrambled By a Scandal,New York Politics,0.0,-0.4404,0,0.423105925321579
16953,04/18/2011,Tepco Stock Stabilizes ,Business,0.0,0.0,4,0.34656673669815063
16954,04/23/2015,Airlines Soar on Strong US Demand,Earnings,0.43333333333333335,0.4215,4,0.5645910501480103
16955,03/31/2006,Nasdaq Withdraws Its Bid for LSE,US Business News,0.0,0.0,0,0.5856766700744629
16956,12/22/2015,Kim Dotcom Can Be Extradited to US Court Rules,Tech,0.0,0.0,0,0.42086243629455566
16957,06/19/2007,Stocks Lose Ground,Americas Markets,0.0,-0.4019,1,0.4183822274208069
16958,09/28/2017,Argentina Poverty Rate Declined in First Half,Latin America,0.04166666666666667,-0.5106,1,0.3874664604663849
16959,06/05/1999,Taiwan Ends Mixed Despite Rise in Techs,Asian Stocks,0.0,0.0,2,0.5177730321884155
16960,05/04/2006,Alltel's Profit Shrinks With Charges,Technology,0.0,0.2023,1,0.2813131809234619
16961,02/11/2003,Kerry to Have Prostate Surgery,Politics and Policy,0.0,0.0,0,0.24628126621246338
16962,06/25/2021,‘There Was Nothing There’ Florida Condo Survivors Recount Escapes Wait for Word of Missing,US,-0.2,-0.1779,0,0.6212277412414551
16963,08/11/2008,Europe Stocks Face Earnings Threat,Earnings,0.0,-0.5267,0,0.37610870599746704
16964,10/22/2006,Shenzhen Development will develop credit cards,US Business News,0.0,0.3818,4,0.40258485078811646
16965,04/13/2015,Price of GE Capital Sale Tax Breaks,Business,0.0,0.0,0,0.4578539729118347
16966,02/08/2017,Report Cites Deficiencies at Theranos Lab,Business,0.0,0.0,0,0.392933189868927
16967,08/30/2018,Signet Surges After Surprise Sales Growth ,Earnings,0.0,0.5719,4,0.31932273507118225
16968,07/06/2008,Agencies Sell Goods Online,Tip of the Week,0.0,0.0,0,0.2742381989955902
16969,07/18/2015,Boeing Warns on Flying Bulk Cargoes of Lithium Batteries,Business,0.0,-0.1027,0,0.29443883895874023
16970,04/10/2010,UK Probes Organ Donor List Errors,Health,0.0,-0.34,0,0.5184289216995239
16971,09/16/1998,Retail Sales Move Slightly Higher,Economy,0.25,0.0,2,0.386201947927475
16972,01/29/2016,Navy Officer Sentenced in Bribery Case,US,0.0,-0.0258,0,0.6397702097892761
16973,05/12/2019,Price An Important Ingredient in All Drugs,Letters,0.4,0.2023,4,0.547188401222229
16974,11/20/2017,A Substitute for ‘Complaint Free Wednesday’,Commentary,0.05000000000000002,0.5106,3,0.3380046784877777
16975,11/07/2006,Election Day Blog Watch,Politics and Policy,0.0,0.0,3,0.333040326833725
16976,11/14/2019,Taylor Swift Escalates Feud With Former Record Label,Business,0.0,-0.1531,3,0.3144038915634155
16977,04/13/2002,Jewish Humor,Major Business News,0.0,0.2732,3,0.2497478872537613
16978,12/30/2014,Speaker Silver Was Scrutinized by Moreland Commission,Politics,0.0,0.0,2,0.247991144657135
16979,05/30/2020,Covid-19 Spreads Deportation Fears Among Immigrant Doctors ,US,0.0,-0.4215,0,0.29757434129714966
16980,04/27/2014,Toyota to Revamp US Marketing Operations,Business,0.0,0.0,3,0.25002723932266235
16981,10/18/2012,Hairstylist Ken Paves on Disney Hairdos,Photos,0.0,0.0,3,0.3416723906993866
16982,09/29/2018,China Russia Criticize US in UN Remarks ,World,0.0,-0.3818,0,0.4035133719444275
16983,04/07/2006,Asian Firms Shrug at Trade Pacts,Economy,0.0,0.0,2,0.2415715605020523
16984,11/29/2014,Sarkozy Wins Leadership of French Conservatives,Europe,0.15,0.5719,4,0.27293893694877625
16985,10/23/2015,State Street to Cut Jobs Misses Expectations,Markets,0.0,-0.4588,1,0.36138224601745605
16986,12/05/2005,Taiwan Elections Favor Opposition,World News,0.0,0.4019,0,0.3942074179649353
16987,02/21/2015,Democrats Find Party Ignored Down-Ballot Races ,Politics,0.0,0.1027,0,0.4657553732395172
16988,08/11/2011,Gold Tumbles 18,Commodities,0.0,0.0,0,0.48279067873954773
16989,08/14/2011,From Box Office to Book Sales,Media & Marketing,0.0,0.0,4,0.5178725123405457
16990,09/24/2015,Brazil Braces for More Pain,Latin America,0.5,-0.5563,4,0.34320729970932007
16991,10/29/2005,Microsoft H-P Deliver for Stocks,US Stocks,0.0,0.0,4,0.4508945047855377
16992,04/02/2001,Key Micropayments Reading,Tech Center,0.0,0.0,3,0.39631733298301697
16993,08/23/2017,Apparel Retailers Pushing Discounts to Win Customers,Business,0.8,0.5859,4,0.4468066990375519
16994,01/20/2002,Readers Ask About IRAs Taxes,Ask Dow Jones,0.0,0.0,0,0.4238111972808838
16995,11/28/2008,Unilever Execs Lucky to Escape,Business,0.3333333333333333,0.5423,0,0.30956965684890747
16996,10/02/2006,Terrorism Insurance Still Holds Uncertainties,US Business News,0.0,-0.7906,2,0.2787751853466034
16997,03/15/2020,Graduate-School Regression Had Other Compensations,Letters,-0.125,0.0,1,0.34539926052093506
16998,08/04/2011,Looking Smarter,Heard on the Street,0.0,0.4588,2,0.35551226139068604
16999,07/20/2016,Woodside Petroleum’s Production Revenue Falls,Earnings,0.0,0.0,0,0.38778793811798096
17000,07/12/1999,Boomers' Age of Retirement Is Debatable Economists Say,Economy,0.0,0.0,1,0.299453467130661
17001,10/23/2018,Dollar Falls Against Yen as Investors Seek Safety ,Foreign Exchange,0.0,0.4215,0,0.7198011875152588
17002,08/07/2017,North Korea Won’t Negotiate on Nuclear Weapons Under Any Circumstances,World,0.0,-0.4404,0,0.40983614325523376
17003,01/08/2007,Fashion Group Sets Guides for Thin Models,Media & Marketing,-0.4,0.0,3,0.3983727991580963
17004,08/25/2007,Economic Strength May Not Last,US Business News,0.1,0.4939,1,0.37571460008621216
17005,04/10/2003,Dow Industrials Rebound a Bit,Today's Markets,0.0,0.0,2,0.407833456993103
17006,04/03/2013,Bee-ing the 'Truth' in Advertising ,US,0.0,0.3182,3,0.250454306602478
17007,05/12/2006,Dollar Turns Lower on Retail Data,Foreign Exchange,0.0,-0.296,0,0.39008674025535583
17008,05/03/2020,Major Blue Insurer to Get Nearly 2 Billion in ACA Payouts,Health,0.05416666666666667,0.0,4,0.5771874189376831
17009,07/29/2008,Primary Dealers See Flush Times,Credit Markets,0.4,0.0,2,0.3737117052078247
17010,10/12/2011,BlackBerry Outage Leaves Users Out of Touch,Technology,0.0,0.0,0,0.46881458163261414
17011,08/22/2013,A New Challenge for Greifeld,Technology,0.13636363636363635,0.0772,4,0.4812804162502289
17012,12/18/2011,US's Panetta Meets Libyan Officials,Middle East,0.0,0.0,3,0.2416021078824997
17013,06/21/2018,Macron’s Next Good Fight,Review & Outlook,0.35,0.0772,3,0.4463109076023102
17014,01/17/2007,Commerce Subject of Federal Probe,US Business News,-0.16666666666666666,0.0,0,0.4214419424533844
17015,12/06/2008,Trash to Burn,Photos,0.0,0.0,0,0.8520333170890808
17016,02/15/2007,Treasurys Rise on Fed Speech,Credit Markets,0.0,0.0,4,0.39374521374702454
17017,12/21/1999,CheckFree to Buy BlueGill,Tech Center,0.0,0.0,4,0.40081551671028137
17018,05/19/2005,Hawaiian Airlines to Exit Bankruptcy,US Business News,0.0,0.0,0,0.7143673896789551
17019,07/30/2002,Advertisers Plan to Avoid Sept 11,Major Business News,0.0,-0.296,0,0.5266842246055603
17020,06/22/2010,The New iPhone,Photos,0.13636363636363635,0.0,4,0.6077367663383484
17021,08/12/2008,Thailand's Thaksin Seeks Exile in Britain,European Business News,0.0,0.0,0,0.3638773262500763
17022,03/22/1999,MiningCo Boosts IPO's Price Range,Tech Center,0.0,0.3182,4,0.5827629566192627
17023,09/09/2006,H-P Board to Discuss Leak Scandal Dunn,Leader US,0.0,-0.6486,0,0.28847140073776245
17024,02/27/2002,Jabil to Buy Plant From Compaq,Tech Briefs,0.0,0.0,4,0.4275524318218231
17025,10/07/2001,An Investing Option Immediate Annuities,Getting Going,0.0,0.0,3,0.3808914124965668
17026,02/16/2008,Radian Posts Loss Amid Credit Woe,Earnings,0.0,-0.2732,0,0.4852904677391052
17027,10/13/2000,Safeguarding Fine Art,Major Business News,0.4166666666666667,0.4404,4,0.45864030718803406
17028,09/21/2004,Cemaphore Systems Secures 10 Million,Today's Ventures,0.0,0.3182,4,0.4930095076560974
17029,01/14/2021,Biden Names Acting Pentagon Chief to Serve Until Nominee’s Confirmation ,Politics,0.0,0.0,3,0.29014497995376587
17030,07/22/2012,Floods Kill Dozens in Beijing,Photos,0.0,-0.6908,0,0.5379820466041565
17031,06/28/2007,Wells Fargo Names New CEO,US Business News,0.13636363636363635,0.25,4,0.4062654376029968
17032,03/29/2020,Coronavirus Makes Homeschoolers of Us All,Commentary,0.0,0.0,4,0.41149505972862244
17033,02/07/2006,Senators Challenge Gonzales on Spying,Politics and Policy,0.0,0.0772,3,0.3429165482521057
17034,10/11/2007,Stocks Decline Led by Tech Sector,Today's Markets,0.0,0.0,1,0.4048694968223572
17035,06/29/2010,Luanda Tops Priciest Expat Cities,Business,0.0,0.5106,4,0.73860764503479
17036,02/01/2019,Oil Prices Reach Two-Month High on Lower Supply,Commodities,0.16,-0.2732,1,0.360531210899353
17037,01/28/2013,Will the BlackBerry Win Back Users,Technology,0.4,0.5859,0,0.2723059058189392
17038,03/02/2011,Copper Sinks As Oil Tops 100,Commodities,-0.1,0.5106,0,0.36421093344688416
17039,03/25/2017,NATO Official Sounds Alarm on Russia Libya Role ,Middle East,0.0,-0.34,0,0.2963373064994812
17040,07/19/1999,Judge Halves Salinas's Sentence,Americas,0.0,0.0772,0,0.3711468279361725
17041,03/24/2009,Prices in India A Tale of Two Measures,Heard on the Street,0.0,0.0,2,0.2663322389125824
17042,06/23/2012,Still the Reign of Spain,Sports,0.0,0.0,3,0.3276815712451935
17043,08/10/2004,ING Commerzbank End BHF Unit Talks,European Business News,0.0,0.0,4,0.2628556787967682
17044,08/07/2011,Orient Overseas Profit Falls 86 on Year-Ago Gain Freight Rates,Business,0.0,0.5719,0,0.3303661346435547
17045,05/29/2005,Mitsubishi Consortium Wins Dubai Contract,Asian Business News,0.3,0.5719,4,0.25308117270469666
17046,12/03/2011,Philanthropies' Profits Are Measured by Their Success ,Letters,0.3,0.765,4,0.3953937888145447
17047,03/07/1999,Endesa Completes Investigation,Business and Finance - Europe,0.0,0.0,3,0.298967570066452
17048,11/25/2006,Apple Rises to Record Google Loses Ground,US Stocks,-0.3,-0.3182,0,0.5534598231315613
17049,07/19/2011,Lockheed Looks For More Job Cuts,Business,0.5,-0.3566,2,0.2908581793308258
17050,02/03/2009,Phelps Image as Hero Hurt by Photos,Sports,0.0,0.0516,0,0.5664517283439636
17051,07/04/2001,Telefonica Plans Mexican Investment,Americas,0.0,0.0,0,0.25922101736068726
17052,08/23/2001,Dollar Falls on Euro Yen As Traders Seek Bargains,Foreign Exchange,0.0,0.0,0,0.7084786295890808
17053,05/09/2020,Global Virus Cases Top 4 Million as US Moves to Boost Tests,US,0.25,0.5423,4,0.5047011375427246
17054,11/06/2019,Parallel Lives of Donald Trump,Commentary,0.0,0.0,4,0.3637355864048004
17055,06/17/2003,Copper Rises on Housing Data,Commodities,0.0,0.0,2,0.30259010195732117
17056,02/07/2017,Leading Commercial Space Group Embraces NASA’s Biggest Rocket ,Business,0.0,0.0,4,0.7390201687812805
17057,01/11/2008,ANZ Invites Investments,Asian Business News,0.0,0.0,4,0.37261199951171875
17058,08/05/2015,Brazil Judge Sentences OAS Executives Over Petrobras Scandal,Latin America,0.0,-0.4019,0,0.6737235188484192
17059,05/22/2010,So Much for Diversity in Hollywood,Letters,0.2,0.0,4,0.6706283092498779
17060,07/30/2000,Sites Offer Easy Account Access,Tip of the Week,0.43333333333333335,0.4404,3,0.43340763449668884
17061,04/18/2016,Target to Raise Minimum Wage to 10 an Hour ,Business,0.0,0.0,4,0.2546376883983612
17062,10/23/2009,Treasury Considering Changes to Securities Sales,Economy,0.0,0.4588,2,0.2629093825817108
17063,10/21/2002,Dow Industrials Recross 8500,Today's Markets,0.0,0.0,4,0.4635528028011322
17064,10/29/2002,The Cost of Being a Jerk,Major Business News,0.0,-0.34,4,0.29289451241493225
17065,09/10/2000,Philippines Is Likely to Miss Deficit Target,Business and Finance - Asia,0.0,-0.5106,2,0.29132574796676636
17066,09/25/2007,Lennar Posts Net Loss Cuts Jobs,Earnings,0.0,-0.5423,0,0.3031802773475647
17067,04/25/2016,Islamist Militants in Philippines Behead Canadian Hostage,Asia,0.0,0.0,0,0.5662370920181274
17068,11/17/2015,Two Air France Flights to Paris Diverted After Threats,US,0.0,-0.4215,0,0.5174664855003357
17069,10/18/2011,Treasury Prices Push Higher,Credit Markets,0.25,0.2023,1,0.303933709859848
17070,05/01/2003,Firm in Denmark Gets Spam Fine,Technology,0.10833333333333334,-0.1779,3,0.45208966732025146
17071,11/09/2004,Cancer Care for Elderly Gets Refined,Health,0.0,-0.296,3,0.4514943063259125
17072,08/31/2003,Keep an Eye on Congress,Ask Dow Jones,0.0,0.0,4,0.3074946999549866
17073,01/02/2007,Inflation Is Wild Card in Forecaster Ranks,Economy,0.1,0.0,4,0.3896550238132477
17074,05/21/2008,Oil-Linked Stocks Weaken Indexes,Europe Markets,0.0,-0.4215,1,0.3608522117137909
17075,09/21/2005,European Stocks Finish Weakly,Europe Markets,-0.1875,-0.4215,1,0.41799700260162354
17076,05/13/2018,‘Avengers Infinity War’ Has Huge Opening in China ,Media & Marketing,0.39999999999999997,0.3182,4,0.5653207302093506
17077,06/13/2009,Snaphot Art Basel 2009,Photos,0.0,0.0,4,0.31379055976867676
17078,11/04/2005,Modest Finish to Another Solid Week,US Stocks,0.05,0.1531,3,0.4511459171772003
17079,07/03/2011,The Tax Rules for Income Averaging,Ask Dow Jones,0.0,0.0,3,0.3571058511734009
17080,03/23/2006,Adobe Earnings Disappoint Yahoo Rises,Tech Stocks,0.0,-0.4019,0,0.4809056222438812
17081,07/20/2001,VNU Agrees to Sell Magazines to Sanoma,Media & Marketing,0.0,0.2023,0,0.36051496863365173
17082,09/11/2019,White House Pressed for NOAA to Disavow Tweet Contradicting Trump ,Politics,0.0,-0.3182,0,0.6371623277664185
17083,08/25/2017,Giants in the Earth,Bookshelf,0.0,0.0,4,0.6621080636978149
17084,08/19/2004,Neah Power Systems Gains 12 Million,Today's Ventures,0.0,0.34,0,0.24193862080574036
17085,04/28/2010,Greens Reopens After Makeover,Photos,0.0,0.0,0,0.28357237577438354
17086,10/20/2019,Vaping’s Dangers Drive Teens to Try to Quit,Tri-State Area,0.0,-0.4939,0,0.3794196844100952
17087,12/25/2018,Scouts Should Be Prepared to Adapt to Today’s Culture,Letters,0.0,0.2263,3,0.4072977602481842
17088,09/03/1998,FDA Panel Backs Cancer Drug,Health,0.0,-0.6808,0,0.36259445548057556
17089,06/10/2007,What's Behind the Stock Market Jitters,Sunday Journal,-0.4,0.0,4,0.328034907579422
17090,05/24/1998,OPEC Calls for Higher Oil Prices,Major Business News,0.25,0.0,2,0.2791770398616791
17091,12/15/2002,Readers Ask About Deductions,Ask Dow Jones,0.0,0.0,2,0.28870463371276855
